物料代码_加密,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211_预测
013F0273CE66C59D62CB2209CF0E58D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4128,0.0129,1.5616,0,0,0.2552,2.10E-09
014003A3BB84A47D3FB65613590D851A,0,0,0,0,0,0.103266,0.464701,0.154901,0.516336,0.051633,0.25817,0.516334,0.206535,0.103266,0,0.103267,0.154902,0.103268,0.104299,0.1032672,0.2220242,0.1626459,0.000105
0141A25F2044D22F879DA6C1664109B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463636,0.463636,0,0,0,0,7.99E-14
015231EC559222EB33A27D7EF8ABA034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03786,0,0,0.019309,0.043539,0.0217687,4.61E-14
0152C83AA4D0AC12B1EFA3E67BA5A217,0,0,0.003524,0,0,0,0,0,0,0,0.001175,0.011747,0,0,0,0,0.001175,0,0,0,0,0,8.80E-17
0166373279FBDB7DA184136FBC0EBCE4,2.371739,1.67132,5.259211,0.6223,1.83134,3.09372,1.64116,0.670335,1.20198,2.115947,2.03412,1.386901,0.751237,0.080903,1.121078,1.302621,0.50853,0.265822,0.173363,0.23115,1.07649,0.05316,0.561604202
016BDBFD78849E7724A9D6F2C048F096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,2.6045,0.10596,0.02352,0.049975023
016C0CBE48812BCD651339EE5C859927,0.01233,0,0,0,0,0.007398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74E-17
017009A4287A5898B6A19894058F4C4F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475008,0,0,
017FC98F7388A6A703D5A1CAC99FE28C,0,0,0,0,0,0,0,0,0.037975,0,0,0,0,0,0.018987,0,0,0,0.018987,0.037975,0,0.0189875,1.08E-15
0184FAF77F1D6F144A8F469226A4F5F8,0,0,0.07182,0.15513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86E-18
01ABD493A0882C9A3EE8116A2B49394C,0,0,0,0,0,0,0,193.540398,114.928756,44.164379,113.338349,68.160352,34.77923,18.473189,98.696114,59.054783,89.534674,133.482178,227.938141,64.073943,98.719232,78.973346,60.61133957
01AC2FCFC566C62D2342BF24E1B8B726,0.0498,0,0,5.6274,0.3486,1.5438,0.45318,3.32166,1.5438,0.298801,1.45914,1.8924,0.383461,0,0.249,0.298801,0,0,0,0,0,0.11454,1.23E-10
01AED2EF038F28B51322BBFD10EC5473,0.0074,0,0,0,0,0.0074,0,0.0074,0,0.0148,0,0,0.0074,0,0.0148,0,0,0,0.0074,0,0,0,1.06E-15
01BB62BAEEC78F57A7C2AE8985C5D35B,0.166586,0.017498,0.08924,0.061244,0.131236,0.069992,0.101755,0.131235,0.082642,0.113738,0.068376,0.138367,0.061243,0.101757,0.061243,0.026247,0.115076,0.015882,0.017498,0.008924,0.0524952,0.0800555,0.037363395
01BFC2C6A15C34FFEAAC7A632C3E4DB4,0.786896,0.319666,2.124968,0.742458,0.698761,2.63628,0.956442,1.803092,1.405348,0.928064,1.12693,0.782222,0.344712,0.649672,0.623134,0.185628,0.26516,0.185612,0.093208,0.22937,0.579424,0.121984,0.374154121
01C2743412515752CD1B1F428E2FEF96,0,0,0,0,0,0,0,0,0,0,0,108.024,0,0,0,0,0,0,0,0,0,0,3.30E-21
01CA0DB2D40E3FE1883F8FB60A2B9A52,0,0,0,0,0,0,0,0.01078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96E-17
01CFF4A7BA6100FCC3C9584CE132B7B5,0.00984,0,0,0.00164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065604,0,0,1.71E-17
01D06399706A1C7BCC116D91EA61C18B,0,0,0,0,0,0,0,0,0,0,0.38,0.114,0.494,0.646,1.121,0.836,2.109,1.25438,1.122139,0.8740003,0.703,0.6080004,0.476238966
01D27732CD409C1F193632AE6EC0AD5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068046,0.068046,0.09279,0.1323757,0.0327845,0.068010315
01D663F197D4D7996E4E0EF8226FE64B,27.64356,15.7656,75.32532,167.286846,203.54712,5.741946,17.501652,47.895384,28.492206,120.643668,26.423556,49.647,26.313228,15.99756,70.251354,40.13211,50.832624,63.521226,74.167998,90.992358,49.9545,51.352854,29.97320938
01D8DBB418FF64D3169869C79785CC74,0,0,0,0,0,0,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10E-18
01D9CCB2677A42FADFF58BE6FC6EC648,0,0.096408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83E-18
01DDE21C99A7060CA3450D359FFE478E,0.008068,0.001345,0.001345,0.00269,0.00269,0.001345,0.001345,0.00269,0.001345,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-14
01DE3B6EF48C3C206F0D33AB8B5DF1CE,0,0,0.04888,0.391036,10.606831,1.173115,0.303899,0.15372,0.15372,0.153718,0.33306,0.153719,0.02562,0,0,0,0,0,0,0,0,0,2.06E-11
01DF15558854443870CF330E5A8D04D5,0,0,0,0.007854,0,0.015708,0,0,0,0,0.054978,0,0,0,0,0,0,0,0.031416,0,0,0,5.44E-17
01E66823A220B4F70DE5651251C8ED63,0,0,14.94,8.415,11.97,24.93,19.44,27,27.45,11.25,36.675,10.3104,0,0.0468,0,0.0936,0.2808,32.20308,0.234,0.724497,0.6727488,1.0349934,0.020629479
01E7583C034E73D9BE280237DB73AA01,0,0,0,0,0,0,0,0.58898,0,0,0,0.1862,0,0,0,0,0,0,0,0,0,0,2.06E-17
01E7E9E30FF9792CE2746FBF561780BC,0,0,0,0,0.001544,0,0.000772,0,0.000772,0.001544,0.000772,0.000772,0.001544,0,0,0.001543,0,0,0,0,0.0008878,0.0008878,5.81E-14
01EA7A10AC50BB5A588BB1B82BA41638,0,0,0,0,0,0,0,0,0,0,11.4588,9.84608,0,0,5.783904,20.377728,11.826108,23.480064,54.151424,25.3126348,20.9781396,33.3014976,0.000894891
01EDB97472AFA6FD0AFA47EB1E28BF42,0,0,0,0.017055,0.017055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-17
01F0F2FEB512EFCBC220A3E706FC63F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489938,0.1121962,0.2234115,
01F1574C93FF5E677FB01073C52DBE59,0.294,0,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01039,2.34384,0,0,1.08E-17
01F5C09E4C533440F3E7BD189239D041,0,0,0,0,1.9712,0.0896,0.1792,0.4928,0.6272,0.2688,0.0448,0.049728,0,0,0.0896,0.067648,0.009408,0.0896,0,0,0,0,2.90E-09
01F5EFC1063540E94E637F7D8C05B638,0.00686,0,0.087811,0.005717,0.062882,0.011433,0.012577,0.215322,0.03811,0.068598,0.22866,0.049544,0,0.001143,0,0.41921,0.006098,0.003811,0,0.043826,0.3966605,0,1.24E-08
01F91B1300F6D2312B9A3116A1F7F581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093,0.03326,0.107266,0,0.246504,0,0,7.18E-09
01FD94C4A0A9BB8F51C3CBA5047950D7,0.025113,0.004284,0,0.007977,0,0.004284,0,0,0.004284,0,0.007386,0.003693,0,0.06426,0.003693,0,0,0.003693,0,0,0,0,1.17E-13
01FF7E5E106FFE57A15C824DFD371ECD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,0,0,0,0,4.18E-18
021012B4440CA662A71D44B62AB5977C,0.00579,0,0.00813,0.001158,0.001157,0.002317,0,0,0.001158,0.004633,0.002316,0.002316,0,0,0,0.003472,0,0,0,0,0,0,5.69E-14
02218E55A0CF777E1E0299F8C17FA84E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4168,0,0,
0221EDD08445D98A12F3D0FF2C7D3FAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0484,2.7252,0.897898,1.9471,2.241108,2.088404,1.407663941
0224C11F7BD19EA40142FC6A245A0C5E,0,0,0,0,0.0858,0,0.1716,1.0296,0,0,0,0.2574,0.6864,0,0,0,0.2574,0,0,0,0,0,3.02E-15
022671F1B88A11CB6B8018EC34F2E24A,0.058,0,0.348,3.828002,0.7134,0.116,0.136199,0.213036,0.115999,0.174,0.174,0,0,0,0,0,0,0,0,0,0,0,3.80E-14
0228EBEEDE7C128042140355AD34F033,0,0,0,0,0,0,0,0,0,0,0,0.003867,0,0,0,0,0,0,0,0,0,0,1.51E-17
02292E4D23127416D1E3CD86763AFC55,40.456,3.38,53.404,90.0172,104.832,146.211,41.964,113.516,200.59,142.376,108.1275,96.6745,0,0,28.8405,106.938,87.776,32.461,2.197,0,0,0,25.27380753
02386887CD589FA94F4915BD7A021ECF,0.0041,0,0,0,0,0,0,0,0,0.002734,0,0,0,0.006835,0,0,0,0,0.006834,0.0082014,0,0,2.00E-15
0242002E7C839EF4C7D36D3A9097B797,0.01581,0.000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-18
024263BD64D408EA296018DA7CE5BEA0,0,0,0.003716,0,0,0.003716,0.014864,0,0.003716,0.007432,0.01858,0.022296,0,0.007432,0.007432,0.014864,0.014864,0.011148,0.011148,0,0.021367,0.031956,6.65E-11
024403F0D3E915510DDA3879A832BFF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,
024C5F77529EFF998213F1DDD89ED5C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.43,0.09,0.1923,0.015,0.0775,0.1035,0.1725,0.051534411
025050DBEF34B334FA659DE6CF97830E,0.04006,0.02003,0.338203,0.02003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55E-17
0250CC29E34F51DD770850E058D4431B,0,0,0.03702,0.01851,0,0.037945,0.000925,0,0.04072,0.004073,0.04072,0.04072,0.043774,0.08144,0.083476,0,0,0.08144,0.043774,0,0.0936557,0.187312,2.40E-10
02530431DDDB8F553CBAB33E6BBE9747,1.968,0.5248,1.1808,2.0992,1.0496,0.2624,0,0,0,0,0,0,0,0,0,0,0,0,0,8.003,0,0,1.55E-15
025480877D480BDE885C72C161944138,0,0,0,0,0,0,0.002973,0.00119,0.007139,0.005949,0.017846,0.010114,0.003569,0.004758,0,0,0.001784,0,0,0.0035685,0.0023796,0,1.56E-10
025A13B01E706757A7E528E682A8485A,0.002533,0,0.030392,0.070913,0.015196,0,0.007598,0,0.015196,0.050652,0.002533,0.002533,0,0,0,0,0,0,0,0,0,0,1.95E-14
025B5625A3EBDA8A1199864A7C87BE72,0.014827,0,0.007414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16E-18
025E76F173E8B13289AB11B30A4D526D,0.004598,0,0.004598,0.002298,0.002298,0.004598,0.002298,0.009192,0.011491,0.002298,0.002298,0,0,0.002298,0.002298,0.002298,0.002298,0.006894,0.006941,0.0045974,0.0132134,0.0079279,6.80E-08
0265F6091C1E44724DF73E0495DA4A65,0,0,0,0.0109,0.0109,0,0,0,0,0,0.0109,0,0,0,0,0,0,0.0109,0,0,0,0,1.07E-16
026B6D84294B6D8002D81A13C318D8D6,0,0,0,0.007932,0,0,0,0,0.007931,0,0,0.023796,0,0,0.039659,0,0,0,0,0,0,0,6.51E-17
0270035FD313E9E4E72A74709BB4772A,0,0,0,0,0,0,0,6.4362,5.878396,2.059584,0.836706,0.943976,0.193086,0.471988,1.82359,0.836706,1.866498,1.28724,2.224782,0.212399,0.5428,0.8142,0.669212937
027793D4861CF05544EBB1F82AFD0947,50.582,21.546,257.9017,123.155902,145.056977,159.126276,103.308551,187.020751,190.732504,264.861977,231.157501,94.447502,40.057502,79.931251,145.713757,70.008752,78.487325,67.722903,28.518005,70.8907465,108.191986,12.2138565,75.44255066
0278116750D7B5FE33474CAF990AB6CD,0,0,0,0,0,0.000913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-17
02786C8215BBC00DBA8E25E7007D6521,0,0,0,0,0.0428,0,0,0.428,0.3852,0.4708,0.1284,0.428,0.3852,0,0,0,0,0,0,0.0428,0,0,1.58E-13
027C08B89461D1A17F535239053BC0A6,0.0498,0,0,0.8964,0.15438,0.249,0.30378,0.20418,0.4482,0.15936,0.4482,0.40836,0.1494,0.3486,0,0,0,0,0,0,0,0,1.21E-11
027C48B60C4AFC6AA8295DC360AE02FB,0.21888,0.0684,0.09576,0.354585,0.118194,0.251164,0.029549,0.029549,0,0.014774,0,0.073872,0,0,0,0,0,0,0,0,0,0,1.20E-13
028483C845F76950EAC18E58942B4C5F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455247,0.0243477,0.0713428,
028A733F0CEF7D4A3F5C2886ABF1EBA4,0.0404,0,0.064638,0.00808,0.03232,0.01616,0,0,0,0.01616,0,0.04848,0.032321,0.02424,0.00808,0,0,0,0.00808,0.0161596,0.0173717,0.0080798,5.62E-12
028BB2E02A9AED4AA65BC0CF3814878E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,1.96E-17
028D1F87A31C0A25065A7863CC5675A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002998,0.0019,0,0.026,0.001307762
028D6CE9BFA482D78866BAD2BF19F45F,0,0,0,0,0,0,0,0.1436,0.1436,0.0718,0,0,0,0,0,0,0,0,0,0,0,0,5.01E-17
028EF046DC0F8ACEA86C3336D398714A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,0,0,0,0,4.31E-14
